"last_name, first_name","player_id","year","pa","bip","ba","est_ba","est_ba_minus_ba_diff","slg","est_slg","est_slg_minus_slg_diff","woba","est_woba","est_woba_minus_woba_diff","era","xera","era_minus_xera_diff"
"Hernández, Elieser","622694","2021","225","155",0.265,0.249,0.016000000000000014,0.529,0.472,0.05700000000000005,0.353,0.33,0.022999999999999965,"4.18","4.66","-0.479"
"Bleier, Richard","542947","2021","225","172",0.241,0.241,0,0.335,0.343,-0.008000000000000007,0.256,0.269,-0.013000000000000012,"2.95","3.01","-0.062"
"Bradley, Archie","605151","2021","224","159",0.258,0.233,0.024999999999999994,0.404,0.366,0.038000000000000034,0.324,0.306,0.018000000000000016,"3.71","3.95","-0.244"
"Hader, Josh","623352","2021","224","96",0.127,0.154,-0.026999999999999996,0.193,0.239,-0.045999999999999985,0.2,0.229,-0.028999999999999998,"1.23","2.18","-0.953"
"Wells, Tyler","669330","2021","224","146",0.192,0.222,-0.03,0.365,0.418,-0.05299999999999999,0.258,0.293,-0.034999999999999976,"4.11","3.60","0.505"
"Doolittle, Sean","448281","2021","223","145",0.258,0.242,0.016000000000000014,0.454,0.417,0.03700000000000003,0.336,0.319,0.017000000000000015,"4.53","4.32","0.21"
"Zimmer, Kyle","622092","2021","223","147",0.243,0.232,0.010999999999999982,0.397,0.403,-0.006000000000000005,0.321,0.334,-0.013000000000000012,"4.83","4.79","0.043"
"López, Reynaldo","625643","2021","222","154",0.205,0.237,-0.032,0.42,0.414,0.006000000000000005,0.28,0.299,-0.01899999999999996,"3.43","3.76","-0.326"
"Andriese, Matt","542882","2021","222","155",0.323,0.29,0.03300000000000003,0.488,0.461,0.02699999999999997,0.367,0.346,0.02100000000000002,"5.21","5.19","0.024"
"Barnes, Matt","598264","2021","222","116",0.206,0.177,0.028999999999999998,0.357,0.325,0.03199999999999997,0.278,0.256,0.02200000000000002,"3.79","2.72","1.067"
"Graveman, Kendall","608665","2021","222","133",0.18,0.227,-0.047000000000000014,0.253,0.33,-0.07700000000000001,0.248,0.296,-0.04799999999999999,"1.77","3.68","-1.912"
"Allen, Logan","663531","2021","222","164",0.291,0.293,-0.0020000000000000018,0.518,0.525,-0.007000000000000006,0.371,0.38,-0.009000000000000008,"6.26","6.47","-0.212"
"LeBlanc, Wade","453281","2021","221","171",0.283,0.291,-0.008000000000000007,0.48,0.487,-0.007000000000000006,0.353,0.362,-0.009000000000000008,"4.41","5.77","-1.362"
"Minter, A.J.","621345","2021","221","142",0.226,0.213,0.013000000000000012,0.349,0.319,0.02999999999999997,0.282,0.269,0.012999999999999956,"3.78","3.01","0.773"
"Peralta, Wandy","593974","2021","219","154",0.251,0.244,0.007000000000000006,0.385,0.377,0.008000000000000007,0.309,0.31,-0.0010000000000000009,"3.35","4.06","-0.707"
"Leone, Dominic","608678","2021","219","145",0.195,0.211,-0.015999999999999986,0.268,0.339,-0.07100000000000001,0.247,0.285,-0.03799999999999998,"1.51","3.39","-1.881"
"Dunn, Justin","643290","2021","218","136",0.201,0.229,-0.027999999999999997,0.332,0.425,-0.09299999999999997,0.295,0.339,-0.04400000000000004,"3.75","4.95","-1.195"
"Bielak, Brandon","656232","2021","218","148",0.254,0.246,0.008000000000000007,0.381,0.369,0.01200000000000001,0.314,0.309,0.0050000000000000044,"4.50","4.03","0.47"
"Loup, Aaron","571901","2021","218","141",0.192,0.227,-0.035,0.238,0.302,-0.064,0.229,0.274,-0.04500000000000001,"0.95","3.13","-2.177"
"Tomlin, Josh","458708","2021","218","175",0.327,0.297,0.030000000000000027,0.55,0.502,0.04800000000000004,0.377,0.35,0.027000000000000024,"6.57","5.33","1.238"
"Almonte, Yency","622075","2021","217","137",0.26,0.251,0.009000000000000008,0.475,0.432,0.04299999999999998,0.361,0.351,0.010000000000000009,"7.55","5.37","2.182"
"Givens, Mychal","571710","2021","216","133",0.234,0.237,-0.002999999999999975,0.413,0.39,0.022999999999999965,0.318,0.319,-0.0010000000000000009,"3.35","4.32","-0.967"
"Toussaint, Touki","657053","2021","216","140",0.234,0.27,-0.036000000000000004,0.446,0.471,-0.024999999999999967,0.334,0.361,-0.02699999999999997,"4.50","5.73","-1.23"
"Thornton, Trent","663423","2021","216","144",0.278,0.259,0.019000000000000017,0.536,0.465,0.07100000000000001,0.371,0.347,0.02400000000000002,"4.78","5.23","-0.454"
"Chargois, JT","608638","2021","216","137",0.202,0.225,-0.022999999999999993,0.346,0.365,-0.019000000000000017,0.279,0.298,-0.01899999999999996,"2.52","3.73","-1.214"
"Anderson, Chase","502624","2021","215","157",0.268,0.261,0.007000000000000006,0.521,0.486,0.03500000000000003,0.366,0.357,0.009000000000000008,"6.75","5.58","1.17"
"Garrett, Amir","607237","2021","215","125",0.249,0.232,0.016999999999999987,0.449,0.406,0.04299999999999998,0.34,0.32,0.020000000000000018,"6.04","4.35","1.692"
"Fry, Paul","643316","2021","215","116",0.213,0.217,-0.0040000000000000036,0.282,0.307,-0.025000000000000022,0.3,0.313,-0.013000000000000012,"6.08","4.15","1.935"
"Clay, Sam","621348","2021","214","153",0.296,0.27,0.025999999999999968,0.409,0.414,-0.0050000000000000044,0.342,0.335,0.007000000000000006,"5.60","4.82","0.78"
"Mayza, Tim","641835","2021","211","138",0.206,0.228,-0.02200000000000002,0.309,0.319,-0.010000000000000009,0.256,0.272,-0.016000000000000014,"3.40","3.08","0.316"
"Hudson, Daniel","543339","2021","210","119",0.211,0.199,0.011999999999999983,0.405,0.399,0.006000000000000005,0.284,0.281,0.002999999999999947,"3.31","3.30","0.01"
"Valdez, César","491624","2021","210","150",0.32,0.297,0.02300000000000002,0.526,0.456,0.07,0.376,0.344,0.03200000000000003,"5.87","5.12","0.75"
"Jiménez, Joe","641729","2021","210","110",0.206,0.167,0.03899999999999998,0.388,0.323,0.065,0.336,0.304,0.03200000000000003,"5.96","3.89","2.066"
"Taylor, Josh","657031","2021","209","123",0.246,0.249,-0.0030000000000000027,0.322,0.376,-0.05399999999999999,0.295,0.315,-0.020000000000000018,"3.40","4.21","-0.811"
"Lamet, Dinelson","659275","2021","209","128",0.262,0.225,0.037000000000000005,0.415,0.379,0.035999999999999976,0.333,0.307,0.026000000000000023,"4.40","3.98","0.424"
"Bickford, Phil","641360","2021","207","126",0.197,0.21,-0.012999999999999984,0.35,0.359,-0.009000000000000008,0.263,0.274,-0.01100000000000001,"2.81","3.13","-0.325"
"Rodríguez, Joely","570257","2021","207","140",0.294,0.245,0.04899999999999999,0.389,0.357,0.03200000000000003,0.32,0.299,0.02100000000000002,"4.66","3.76","0.902"
"Helsley, Ryan","664854","2021","206","132",0.227,0.247,-0.01999999999999999,0.341,0.414,-0.07299999999999995,0.295,0.332,-0.03700000000000003,"4.56","4.73","-0.167"
"Payamps, Joel","606303","2021","205","152",0.232,0.215,0.017000000000000015,0.379,0.337,0.04199999999999998,0.286,0.266,0.019999999999999962,"3.40","2.94","0.457"
"Raley, Brooks","548384","2021","205","121",0.232,0.228,0.0040000000000000036,0.362,0.38,-0.018000000000000016,0.294,0.301,-0.007000000000000006,"4.78","3.81","0.966"
"Turnbull, Spencer","605513","2021","201","140",0.203,0.206,-0.002999999999999975,0.286,0.322,-0.03600000000000003,0.25,0.269,-0.019000000000000017,"2.88","3.01","-0.13"
"Howard, Sam","607572","2021","200","104",0.211,0.195,0.015999999999999986,0.379,0.336,0.04299999999999998,0.325,0.314,0.01100000000000001,"5.60","4.18","1.42"
"Wells, Alex","649144","2021","197","152",0.299,0.307,-0.008000000000000007,0.52,0.531,-0.01100000000000001,0.377,0.387,-0.010000000000000009,"6.75","6.77","-0.02"
"White, Mitch","669952","2021","197","131",0.215,0.245,-0.03,0.356,0.37,-0.014000000000000012,0.276,0.297,-0.020999999999999963,"3.66","3.70","-0.036"
"Stephenson, Robert","596112","2021","197","125",0.241,0.228,0.012999999999999984,0.408,0.392,0.01599999999999996,0.313,0.306,0.007000000000000006,"3.13","3.95","-0.82"
"Castellanos, Humberto","528748","2021","196","149",0.277,0.244,0.03300000000000003,0.462,0.414,0.04800000000000004,0.347,0.317,0.02999999999999997,"4.93","4.27","0.657"
"De Jong, Chase","608328","2021","196","137",0.28,0.275,0.0050000000000000044,0.589,0.561,0.027999999999999914,0.391,0.382,0.009000000000000008,"5.77","6.56","-0.789"
"Lugo, Seth","607625","2021","195","120",0.237,0.249,-0.01200000000000001,0.399,0.404,-0.0050000000000000044,0.305,0.315,-0.010000000000000009,"3.50","4.21","-0.714"
"Sims, Lucas","608371","2021","195","97",0.2,0.167,0.033,0.371,0.296,0.07500000000000001,0.281,0.244,0.03700000000000003,"4.40","2.47","1.934"
"Wisler, Matt","605538","2021","195","121",0.228,0.201,0.026999999999999996,0.4,0.323,0.07700000000000001,0.284,0.252,0.03199999999999997,"3.70","2.64","1.059"
"Wendelken, J.B.","605525","2021","194","133",0.256,0.263,-0.007000000000000006,0.372,0.415,-0.04299999999999998,0.31,0.331,-0.02100000000000002,"4.33","4.69","-0.362"
"Clarke, Taylor","664199","2021","194","141",0.291,0.263,0.02799999999999997,0.436,0.439,-0.0030000000000000027,0.331,0.323,0.008000000000000007,"4.99","4.45","0.535"
"King, John","667463","2021","193","137",0.233,0.231,0.0020000000000000018,0.33,0.339,-0.009000000000000008,0.276,0.282,-0.00599999999999995,"3.52","3.32","0.202"
"Garcia, Bryan","650530","2021","192","133",0.294,0.298,-0.0040000000000000036,0.552,0.6,-0.04799999999999993,0.401,0.42,-0.01899999999999996,"7.55","8.31","-0.759"
"Santillan, Tony","663574","2021","190","106",0.217,0.206,0.01100000000000001,0.401,0.356,0.04500000000000004,0.318,0.307,0.01100000000000001,"2.91","3.98","-1.072"
"Winkler, Dan","595465","2021","190","111",0.213,0.223,-0.010000000000000009,0.373,0.334,0.03899999999999998,0.336,0.333,0.0030000000000000027,"5.22","4.76","0.458"
"Davis, Wade","451584","2021","190","131",0.27,0.28,-0.010000000000000009,0.454,0.498,-0.043999999999999984,0.341,0.372,-0.030999999999999972,"6.75","6.15","0.6"
"Suero, Wander","593833","2021","190","127",0.266,0.267,-0.0010000000000000009,0.521,0.492,0.029000000000000026,0.361,0.354,0.007000000000000006,"6.33","5.47","0.858"
"Fairbanks, Pete","664126","2021","189","111",0.241,0.196,0.044999999999999984,0.331,0.304,0.027000000000000024,0.294,0.269,0.024999999999999967,"3.59","3.01","0.576"
"Smith, Burch","572143","2021","188","148",0.28,0.281,-0.0010000000000000009,0.44,0.444,-0.0040000000000000036,0.328,0.331,-0.0030000000000000027,"5.40","4.69","0.71"
"Taylor, Blake","642130","2021","188","125",0.233,0.203,0.03,0.399,0.358,0.041000000000000036,0.31,0.285,0.025000000000000022,"3.16","3.39","-0.226"
"Curtiss, John","595928","2021","187","130",0.244,0.249,-0.0050000000000000044,0.407,0.396,0.010999999999999954,0.303,0.303,0,"3.45","3.87","-0.419"
"Mikolas, Miles","571945","2021","186","142",0.253,0.263,-0.010000000000000009,0.406,0.429,-0.022999999999999965,0.307,0.325,-0.018000000000000016,"4.23","4.51","-0.279"
"Gilbreath, Lucas","656458","2021","185","117",0.208,0.196,0.011999999999999983,0.327,0.31,0.017000000000000015,0.285,0.283,0.0020000000000000018,"3.38","3.35","0.025"
"Parker, Blake","453284","2021","185","132",0.257,0.251,0.006000000000000005,0.395,0.4,-0.0050000000000000044,0.31,0.311,-0.0010000000000000009,"3.09","4.09","-0.998"
"Coonrod, Sam","656322","2021","185","119",0.247,0.224,0.022999999999999993,0.373,0.359,0.014000000000000012,0.303,0.29,0.013000000000000012,"4.04","3.52","0.519"
"Sale, Chris","519242","2021","183","115",0.269,0.232,0.037000000000000005,0.419,0.347,0.07200000000000001,0.326,0.287,0.039000000000000035,"3.16","3.45","-0.286"
"Hernández, Darwinzon","650382","2021","182","92",0.203,0.208,-0.004999999999999977,0.343,0.335,0.008000000000000007,0.32,0.324,-0.0040000000000000036,"3.38","4.48","-1.105"
"Kelly, Joe","523260","2021","182","113",0.174,0.208,-0.034,0.286,0.314,-0.028000000000000025,0.242,0.279,-0.03700000000000003,"2.86","3.25","-0.386"
"Kranick, Max","668820","2021","182","127",0.301,0.259,0.04199999999999998,0.468,0.394,0.07400000000000001,0.364,0.327,0.03699999999999998,"6.28","4.57","1.714"
"Martin, Chris","455119","2021","180","139",0.29,0.262,0.02799999999999997,0.402,0.395,0.007000000000000006,0.313,0.3,0.013000000000000012,"3.95","3.78","0.166"
"Ponce, Cody","664074","2021","179","131",0.344,0.269,0.07499999999999996,0.613,0.475,0.138,0.413,0.344,0.069,"7.04","5.12","1.923"
"Springs, Jeffrey","605488","2021","179","102",0.216,0.209,0.007000000000000006,0.444,0.378,0.066,0.302,0.281,0.020999999999999963,"3.42","3.30","0.125"
"Arihara, Kohei","685503","2021","178","137",0.281,0.306,-0.024999999999999967,0.6,0.618,-0.018000000000000016,0.395,0.418,-0.022999999999999965,"6.64","8.21","-1.571"
"Valdez, Phillips","570488","2021","177","116",0.238,0.25,-0.01200000000000001,0.354,0.387,-0.03300000000000003,0.312,0.331,-0.019000000000000017,"5.85","4.69","1.16"
"Mantiply, Joe","573009","2021","177","121",0.292,0.253,0.03899999999999998,0.448,0.378,0.07,0.338,0.307,0.031000000000000028,"3.40","3.98","-0.577"
"Bowden, Ben","641386","2021","177","113",0.288,0.24,0.04799999999999999,0.503,0.419,0.08400000000000002,0.374,0.327,0.046999999999999986,"6.56","4.57","1.991"
"Long, Sam","669674","2021","176","120",0.237,0.236,0.0010000000000000009,0.41,0.398,0.011999999999999955,0.313,0.314,-0.0010000000000000009,"5.53","4.18","1.353"
"Santana, Edgar","650828","2021","175","130",0.228,0.253,-0.024999999999999994,0.383,0.421,-0.03799999999999998,0.286,0.314,-0.028000000000000025,"3.59","4.18","-0.594"
"Barnes, Charlie","656212","2021","175","135",0.303,0.288,0.015000000000000013,0.454,0.489,-0.034999999999999976,0.364,0.371,-0.007000000000000006,"5.92","6.11","-0.189"
"Blackburn, Paul","621112","2021","175","137",0.319,0.3,0.019000000000000017,0.534,0.468,0.066,0.383,0.353,0.030000000000000027,"5.87","5.44","0.43"
"Foster, Matt","641582","2021","174","119",0.274,0.276,-0.0020000000000000018,0.478,0.505,-0.027000000000000024,0.346,0.362,-0.016000000000000014,"6.00","5.77","0.23"
"De Los Santos, Enyel","660853","2021","173","103",0.291,0.242,0.04899999999999999,0.534,0.446,0.08800000000000002,0.384,0.334,0.04999999999999999,"6.37","4.79","1.578"
"Smith, Joe","501925","2021","173","128",0.297,0.242,0.05499999999999999,0.462,0.389,0.07300000000000001,0.339,0.29,0.049000000000000044,"4.99","3.52","1.472"
"Díaz, Miguel","622766","2021","172","107",0.204,0.253,-0.049000000000000016,0.434,0.46,-0.026000000000000023,0.312,0.346,-0.033999999999999975,"3.64","5.19","-1.547"
"Patton, Spencer","607359","2021","172","109",0.229,0.21,0.019000000000000017,0.357,0.324,0.032999999999999974,0.287,0.269,0.01799999999999996,"3.83","3.01","0.817"
"Farmer, Buck","571656","2021","171","108",0.278,0.27,0.008000000000000007,0.5,0.502,-0.0020000000000000018,0.38,0.379,0.0010000000000000009,"6.37","6.43","-0.062"
"Junis, Jakob","596001","2021","168","115",0.279,0.282,-0.002999999999999947,0.461,0.507,-0.045999999999999985,0.336,0.356,-0.019999999999999962,"5.26","5.54","-0.277"
"Minaya, Juan","573668","2021","167","102",0.189,0.196,-0.007000000000000006,0.329,0.33,-0.0010000000000000009,0.28,0.287,-0.006999999999999951,"2.48","3.45","-0.975"
"Cahill, Trevor","502239","2021","166","119",0.286,0.267,0.01899999999999996,0.422,0.439,-0.017000000000000015,0.332,0.334,-0.0020000000000000018,"6.57","4.79","1.778"
"Rogers, Taylor","573124","2021","166","99",0.247,0.212,0.035,0.37,0.321,0.04899999999999999,0.275,0.246,0.029000000000000026,"3.35","2.51","0.837"
"Smith, Drew","622098","2021","165","106",0.192,0.217,-0.024999999999999994,0.397,0.41,-0.012999999999999956,0.283,0.303,-0.020000000000000018,"2.40","3.87","-1.475"
"Armstrong, Shawn","542888","2021","165","104",0.265,0.244,0.02100000000000002,0.531,0.481,0.050000000000000044,0.367,0.344,0.02300000000000002,"6.75","5.12","1.63"
"Miller, Andrew","453192","2021","164","103",0.293,0.241,0.05199999999999999,0.486,0.411,0.07500000000000001,0.372,0.332,0.03999999999999998,"4.75","4.73","0.02"
"Lange, Alex","656638","2021","162","104",0.259,0.273,-0.014000000000000012,0.42,0.491,-0.07100000000000001,0.335,0.366,-0.030999999999999972,"4.04","5.92","-1.883"
"Abreu, Bryan","650556","2021","161","104",0.254,0.25,0.0040000000000000036,0.406,0.395,0.01100000000000001,0.33,0.333,-0.0030000000000000027,"5.75","4.76","0.99"
"Vesia, Alex","681911","2021","161","83",0.126,0.145,-0.01899999999999999,0.296,0.311,-0.015000000000000013,0.241,0.26,-0.019000000000000017,"2.25","2.81","-0.56"
"Yang, Hyeon-Jong","660365","2021","160","118",0.296,0.298,-0.0020000000000000018,0.535,0.573,-0.03799999999999992,0.383,0.4,-0.017000000000000015,"5.60","7.34","-1.736"
"Soria, Joakim","465657","2021","159","106",0.269,0.245,0.02400000000000002,0.483,0.399,0.08399999999999996,0.344,0.307,0.03699999999999998,"5.06","3.98","1.083"
"Ponce de Leon, Daniel","594965","2021","159","107",0.252,0.234,0.017999999999999988,0.465,0.427,0.038000000000000034,0.363,0.353,0.010000000000000009,"6.21","5.44","0.77"
"Garrett, Braxton","666129","2021","159","105",0.318,0.298,0.020000000000000018,0.447,0.437,0.010000000000000009,0.377,0.37,0.007000000000000006,"5.03","6.07","-1.041"
"Holloway, Jordan","656548","2021","158","96",0.177,0.202,-0.025000000000000022,0.315,0.357,-0.04199999999999998,0.284,0.31,-0.026000000000000023,"4.00","4.06","-0.06"
"Gilbert, Tyler","656457","2021","157","118",0.2,0.228,-0.027999999999999997,0.343,0.4,-0.056999999999999995,0.267,0.306,-0.03899999999999998,"3.15","3.95","-0.8"
"Neidert, Nick","663734","2021","157","108",0.246,0.263,-0.017000000000000015,0.405,0.44,-0.034999999999999976,0.345,0.368,-0.02300000000000002,"4.54","5.99","-1.448"
"Lucchesi, Joey","664192","2021","157","102",0.245,0.222,0.022999999999999993,0.417,0.382,0.034999999999999976,0.31,0.295,0.015000000000000013,"4.46","3.65","0.811"
"Sanchez, Aaron","592717","2021","156","111",0.234,0.232,0.0020000000000000018,0.328,0.343,-0.015000000000000013,0.296,0.302,-0.006000000000000005,"3.06","3.84","-0.783"
"Dolis, Rafael","503569","2021","156","87",0.232,0.222,0.010000000000000009,0.352,0.341,0.010999999999999954,0.327,0.323,0.0040000000000000036,"5.63","4.45","1.175"
"Kay, Anthony","641743","2021","156","96",0.281,0.254,0.027000000000000024,0.519,0.429,0.09000000000000002,0.384,0.344,0.040000000000000036,"5.61","5.12","0.494"
"Vest, Will","676684","2021","156","108",0.288,0.288,0,0.432,0.415,0.017000000000000015,0.355,0.351,0.0040000000000000036,"6.17","5.37","0.801"
"Abreu, Albert","656061","2021","156","99",0.206,0.234,-0.028000000000000025,0.435,0.419,0.016000000000000014,0.32,0.338,-0.018000000000000016,"5.16","4.92","0.235"
"Muller, Kyle","666205","2021","155","96",0.202,0.215,-0.012999999999999984,0.295,0.351,-0.055999999999999994,0.275,0.304,-0.02899999999999997,"4.17","3.89","0.283"
"González, Victor","624647","2021","155","100",0.244,0.256,-0.01200000000000001,0.359,0.375,-0.016000000000000014,0.313,0.327,-0.014000000000000012,"3.57","4.57","-1.004"
"Keller, Kyle","664918","2021","155","92",0.234,0.218,0.016000000000000014,0.5,0.423,0.07700000000000001,0.369,0.339,0.02999999999999997,"6.48","4.95","1.53"
"Kowar, Jackson","663804","2021","154","103",0.336,0.299,0.03700000000000003,0.586,0.521,0.06499999999999995,0.422,0.396,0.025999999999999968,"11.28","7.16","4.115"
"Machado, Andrés","600921","2021","154","104",0.226,0.224,0.0020000000000000018,0.376,0.352,0.02400000000000002,0.307,0.305,0.0020000000000000018,"3.53","3.92","-0.387"
"Faria, Jake","607188","2021","154","107",0.285,0.233,0.05199999999999996,0.489,0.418,0.07100000000000001,0.359,0.315,0.043999999999999984,"5.51","4.21","1.3"
"Banda, Anthony","607455","2021","153","106",0.287,0.231,0.055999999999999966,0.478,0.364,0.11399999999999999,0.353,0.292,0.061,"4.28","3.57","0.707"
"Webb, Jacob","657097","2021","153","105",0.279,0.249,0.030000000000000027,0.441,0.401,0.03999999999999998,0.332,0.306,0.026000000000000023,"4.19","3.95","0.244"
"Rogers, Josh","642028","2021","151","113",0.241,0.266,-0.025000000000000022,0.436,0.492,-0.055999999999999994,0.326,0.357,-0.030999999999999972,"3.28","5.58","-2.3"
"Burr, Ryan","621114","2021","151","96",0.224,0.224,0,0.32,0.323,-0.0030000000000000027,0.298,0.306,-0.008000000000000007,"2.46","3.95","-1.495"
"Rainey, Tanner","663432","2021","151","81",0.238,0.206,0.032,0.459,0.426,0.03300000000000003,0.361,0.34,0.020999999999999963,"7.39","4.99","2.399"
"Graterol, Brusdar","660813","2021","150","104",0.26,0.264,-0.0040000000000000036,0.389,0.36,0.029000000000000026,0.312,0.308,0.0040000000000000036,"4.59","4.01","0.58"
"Newcomb, Sean","656794","2021","150","78",0.235,0.224,0.010999999999999982,0.336,0.32,0.016000000000000014,0.327,0.321,0.006000000000000005,"4.73","4.38","0.352"
"Wilson, Justin","458677","2021","149","102",0.244,0.232,0.011999999999999983,0.435,0.414,0.02100000000000002,0.332,0.323,0.009000000000000008,"5.29","4.45","0.844"
"Slegers, Aaron","642083","2021","149","108",0.326,0.268,0.057999999999999996,0.545,0.428,0.11700000000000005,0.403,0.34,0.063,"6.97","4.99","1.978"
"Harper, Ryne","607560","2021","148","101",0.214,0.225,-0.01100000000000001,0.389,0.352,0.03700000000000003,0.297,0.292,0.0050000000000000044,"4.04","3.57","0.467"
"Claudio, Alex","592222","2021","148","103",0.278,0.262,0.016000000000000014,0.489,0.427,0.062,0.358,0.332,0.025999999999999968,"5.51","4.73","0.78"
"Ramirez, Noé","598287","2021","147","103",0.178,0.193,-0.015000000000000013,0.287,0.309,-0.02200000000000002,0.246,0.266,-0.020000000000000018,"3.00","2.94","0.06"
"Oviedo, Luis","665854","2021","147","88",0.282,0.256,0.025999999999999968,0.47,0.447,0.022999999999999965,0.383,0.371,0.01200000000000001,"8.80","6.11","2.688"
"Chatwood, Tyler","543022","2021","145","82",0.217,0.23,-0.013000000000000012,0.317,0.35,-0.032999999999999974,0.308,0.325,-0.017000000000000015,"5.63","4.51","1.115"
"Sampson, Adrian","592716","2021","145","103",0.231,0.242,-0.010999999999999982,0.462,0.469,-0.006999999999999951,0.329,0.339,-0.010000000000000009,"2.80","4.95","-2.148"
"Sadler, Casey","594987","2021","145","97",0.143,0.197,-0.05400000000000002,0.195,0.273,-0.07800000000000001,0.185,0.241,-0.055999999999999994,"0.67","2.41","-1.741"
"McFarland, T.J.","519008","2021","144","114",0.237,0.249,-0.01200000000000001,0.37,0.394,-0.02400000000000002,0.282,0.299,-0.017000000000000015,"2.56","3.76","-1.2"
"Swanson, Erik","657024","2021","144","98",0.212,0.208,0.0040000000000000036,0.402,0.367,0.03500000000000003,0.285,0.274,0.010999999999999954,"3.31","3.13","0.181"
"Hendrix, Ryan","641682","2021","142","90",0.268,0.27,-0.0020000000000000018,0.528,0.465,0.063,0.366,0.348,0.018000000000000016,"5.97","5.26","0.708"
"Okert, Steven","595345","2021","142","83",0.183,0.172,0.01100000000000001,0.358,0.34,0.01799999999999996,0.281,0.273,0.008000000000000007,"2.75","3.10","-0.35"
"Sandlin, Nick","680704","2021","141","72",0.176,0.157,0.01899999999999999,0.286,0.261,0.024999999999999967,0.269,0.257,0.01200000000000001,"2.94","2.74","0.201"
"Goudeau, Ashton","623485","2021","141","100",0.202,0.222,-0.01999999999999999,0.37,0.352,0.018000000000000016,0.294,0.299,-0.0050000000000000044,"4.19","3.76","0.434"
"Kintzler, Brandon","445213","2021","141","110",0.344,0.315,0.02899999999999997,0.58,0.519,0.06099999999999994,0.402,0.376,0.026000000000000023,"6.37","6.31","0.061"
"Middleton, Keynan","641871","2021","140","95",0.252,0.251,0.0010000000000000009,0.37,0.415,-0.044999999999999984,0.327,0.342,-0.015000000000000013,"4.93","5.05","-0.115"
"Falter, Bailey","663559","2021","139","97",0.262,0.246,0.016000000000000014,0.423,0.379,0.043999999999999984,0.311,0.292,0.019000000000000017,"5.61","3.57","2.044"
"Coulombe, Danny","543056","2021","139","99",0.267,0.231,0.036000000000000004,0.443,0.393,0.04999999999999999,0.317,0.284,0.03300000000000003,"3.67","3.37","0.3"
"Brach, Brad","542960","2021","139","87",0.254,0.233,0.02099999999999999,0.449,0.424,0.025000000000000022,0.343,0.333,0.010000000000000009,"6.30","4.76","1.54"
"Maples, Dillon","596027","2021","139","66",0.144,0.186,-0.04200000000000001,0.231,0.298,-0.06699999999999998,0.285,0.322,-0.03700000000000003,"2.58","4.42","-1.835"
"Lowther, Zac","675912","2021","138","91",0.298,0.294,0.0040000000000000036,0.496,0.565,-0.06899999999999995,0.38,0.404,-0.02400000000000002,"6.67","7.53","-0.856"
"Cotton, Jharel","605194","2021","137","90",0.237,0.186,0.05099999999999999,0.331,0.318,0.013000000000000012,0.296,0.272,0.023999999999999966,"3.52","3.08","0.442"
"Workman, Brandon","519443","2021","136","90",0.313,0.314,-0.0010000000000000009,0.487,0.509,-0.02200000000000002,0.389,0.399,-0.010000000000000009,"5.46","7.30","-1.836"
"García, Luis","472610","2021","135","92",0.202,0.229,-0.026999999999999996,0.298,0.377,-0.07900000000000001,0.239,0.281,-0.04200000000000004,"3.24","3.30","-0.06"
"Tapia, Domingo","593619","2021","135","94",0.208,0.253,-0.04500000000000001,0.275,0.353,-0.07799999999999996,0.255,0.304,-0.04899999999999999,"2.67","3.89","-1.217"
"Thompson, Ryan","657044","2021","134","86",0.211,0.226,-0.015000000000000013,0.366,0.411,-0.044999999999999984,0.274,0.299,-0.024999999999999967,"2.38","3.76","-1.378"
"Rodriguez, Chris","669735","2021","134","86",0.243,0.217,0.025999999999999995,0.313,0.292,0.02100000000000002,0.304,0.289,0.015000000000000013,"3.64","3.50","0.14"
"Head, Louis","545343","2021","134","90",0.175,0.188,-0.013000000000000012,0.25,0.338,-0.08800000000000002,0.225,0.265,-0.04000000000000001,"2.31","2.92","-0.606"
"Ashby, Aaron","676879","2021","133","81",0.21,0.192,0.017999999999999988,0.328,0.324,0.0040000000000000036,0.272,0.269,0.0030000000000000027,"4.55","3.01","1.537"
"Chavez, Jesse","445926","2021","133","86",0.192,0.214,-0.021999999999999992,0.267,0.345,-0.07799999999999996,0.23,0.271,-0.04100000000000001,"2.14","3.06","-0.921"
"Poteet, Cody","547001","2021","132","84",0.216,0.235,-0.01899999999999999,0.457,0.467,-0.010000000000000009,0.329,0.342,-0.013000000000000012,"4.99","5.05","-0.061"
"Gil, Luis","661563","2021","129","71",0.183,0.199,-0.016000000000000014,0.303,0.352,-0.04899999999999999,0.282,0.304,-0.02200000000000002,"3.07","3.89","-0.822"
"Ginkel, Kevin","656464","2021","129","82",0.268,0.249,0.019000000000000017,0.545,0.462,0.08300000000000002,0.383,0.35,0.03300000000000003,"6.35","5.33","1.023"
"Knehr, Reiss","663753","2021","129","87",0.221,0.262,-0.04100000000000001,0.365,0.463,-0.09800000000000003,0.315,0.37,-0.05499999999999999,"4.97","6.07","-1.104"
"Barnes, Jacob","606930","2021","128","83",0.27,0.229,0.04100000000000001,0.504,0.436,0.068,0.359,0.319,0.03999999999999998,"6.28","4.32","1.959"
"McGowin, Kyle","641851","2021","128","77",0.188,0.2,-0.01200000000000001,0.357,0.334,0.022999999999999965,0.283,0.283,0,"4.20","3.35","0.85"
